dataset,repeat,split_id,seed,split_policy,method,grid_id,num_nodes,num_features,num_classes,train_size,val_size,test_size,lambda_smooth,d_s,d_r,tau_gate,gamma,fit_time_sec,selection_rule,alpha_mode,alpha_nonzero,learned_alpha_nonzero,alpha_abs_sum,overlap_abs_sum,overlap_max,gate_mean,gate_min,gate_max,base_abs_mean,cross_abs_mean,gamma_cross_abs_mean,final_abs_mean,train_acc,val_acc,test_acc,time_sec
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,5,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.583
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.555
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.463
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,8,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.591
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,9,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.777
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,10,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,0,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.712
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,11,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.0009554692619304818,2094.4775791447305,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.779
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,12,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.009554692619304818,2094.4689799213734,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.988
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,13,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.09554692619304818,2094.3829876877994,0.6904761791229248,0.3895747661590576,0.4429824650287628,7.793
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,14,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.9554692619304818,2093.523065352062,0.7014651894569397,0.39094650745391846,0.445175439119339,7.685
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,15,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,7.583
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,16,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.0009554692619304818,2094.4794900832544,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.019
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,17,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.009554692619304818,2094.488089306612,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.423
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,18,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.09554692619304818,2094.5740815401855,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.429
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,19,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.09588856076358496,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0009554692619304818,0.9554692619304818,2095.434003875923,0.6877289414405823,0.39094650745391846,0.4429824650287628,8.313
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,0,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.299
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,1,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.297
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,2,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.298
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,3,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.298
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,4,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.3
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,5,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.3
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.302
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.294
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,8,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.299
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,9,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.0,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.3
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,10,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,0,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.301
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,11,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,0.05418414844035726,1617.9775401729105,0.9666666388511658,0.737500011920929,0.7254902124404907,0.296
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,12,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,0.5418414844035726,1617.4918891350326,0.9666666388511658,0.737500011920929,0.7254902124404907,0.298
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,13,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,5.418414844035726,1612.6547118793617,0.9666666388511658,0.737500011920929,0.7254902124404907,0.297
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,14,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,54.18414844035726,1564.8837137284052,0.9583333134651184,0.75,0.7843137383460999,0.297
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,15,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,0.0,1618.0315013993413,0.9666666388511658,0.737500011920929,0.7254902124404907,0.294
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,16,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,0.05418414844035726,1618.0856855477816,0.9666666388511658,0.737500011920929,0.7254902124404907,0.299
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,17,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,0.5418414844035726,1618.5733428837452,0.9666666388511658,0.737500011920929,0.7254902124404907,0.298
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,18,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,5.418414844035726,1623.4499162433772,0.9666666388511658,0.7250000238418579,0.7254902124404907,0.299
wisconsin,0,0,0,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,19,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.234,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.24948292350425796,0.24948292350425796,0.023654321154833208,0.5,0.5,0.5,1618.0315013993413,0.05418414844035726,54.18414844035726,1672.2156498396987,0.949999988079071,0.637499988079071,0.6078431606292725,0.3
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,0,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.299
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,1,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.295
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,2,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.3
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,3,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.301
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,4,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.299
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,5,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.296
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.293
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.294
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,8,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.295
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,9,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.0,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.293
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,10,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,12,0,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.293
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,11,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,0.02427651049001645,2139.667386603937,0.9583333134651184,0.699999988079071,0.8627451062202454,0.296
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,12,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,0.24276510490016448,2139.449309894191,0.9583333134651184,0.699999988079071,0.8627451062202454,0.297
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,13,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,2.427651049001645,2137.2720111062804,0.9583333134651184,0.699999988079071,0.8627451062202454,0.3
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,14,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,24.27651049001645,2115.820902415538,0.9666666388511658,0.7124999761581421,0.843137264251709,0.3
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,15,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,0.0,2139.6916532573073,0.9583333134651184,0.699999988079071,0.8627451062202454,0.302
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,16,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,0.02427651049001645,2139.715929767797,0.9583333134651184,0.699999988079071,0.8627451062202454,0.304
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,17,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,0.24276510490016448,2139.9344183622075,0.9583333134651184,0.699999988079071,0.8627451062202454,0.297
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,18,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,2.427651049001645,2142.1193043063085,0.9583333134651184,0.699999988079071,0.8627451062202454,0.302
wisconsin,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,19,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.235,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,12,12,0.15934003847574332,0.15934003847574332,0.024873117097729613,0.5,0.5,0.5,2139.6916532573073,0.02427651049001645,24.27651049001645,2163.9681637473236,0.9583333134651184,0.699999988079071,0.8627451062202454,0.299
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,0,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.291
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,1,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.291
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,2,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.295
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,3,251,1703,5,120,80,51,0.0,8,8,5.0,100.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.295
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,4,251,1703,5,120,80,51,0.0,8,8,5.0,1000.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.29
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,5,251,1703,5,120,80,51,0.0,8,8,5.0,0.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.291
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,251,1703,5,120,80,51,0.0,8,8,5.0,1.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.292
wisconsin,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,251,1703,5,120,80,51,0.0,8,8,5.0,10.0,0.231,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.18937124530151228,0.017505963854637357,0.5,0.5,0.5,1618.351202653604,0.0,0.0,1618.351202653604,0.9833333492279053,0.8125,0.8039215803146362,0.291
