node_id,true_label,error_count,total_configs,error_rate,most_common_wrong_pred,split_mode,degree_sym,same_label_neighbor_ratio,neighbor_label_entropy,raw_feat_nnz,raw_feat_nz_idx_head,grid_ids
703,3,20,20,1.0,4,val,23,0.34782608695652173,1.4098252028806162,25,"[17, 407, 466, 519, 556, 575, 616, 954, 990, 1098, 1173, 1201, 1266, 1304, 1340, 1387, 1422, 1448, 1803, 1810, 1836, 2035, 2098, 2233, 2297]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
708,2,20,20,1.0,4,val,51,0.29411764705882354,1.478751524647954,13,"[105, 125, 473, 756, 757, 844, 1346, 1391, 1541, 1622, 1752, 1761, 1807]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
709,3,20,20,1.0,4,val,5,0.2,0.9502705392332347,9,"[122, 682, 867, 873, 940, 1158, 1277, 1582, 1848]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
710,2,20,20,1.0,4,val,63,0.30158730158730157,1.410839884091334,7,"[224, 286, 674, 680, 1119, 1290, 1382]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
713,2,20,20,1.0,4,val,2,0.0,-0.0,38,"[35, 55, 91, 153, 168, 191, 244, 306, 327, 368, 397, 398, 402, 501, 560, 589, 602, 789, 792, 833, 872, 947, 1025, 1064, 1086, 1137, 1221, 1429, 1554, 1579, 1596, 1648, 1689, 1781, 1805, 1911, 2041, 2213]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
724,2,20,20,1.0,4,test,65,0.2923076923076923,1.4365139386367392,13,"[432, 558, 809, 1533, 1562, 1571, 1919, 2026, 2065, 2161, 2188, 2293, 2300]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
727,2,20,20,1.0,4,test,9,0.2222222222222222,0.5297061990576545,11,"[239, 317, 673, 695, 711, 1089, 1675, 1773, 1906, 1918, 2096]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
728,3,20,20,1.0,4,test,1,0.0,-0.0,46,"[222, 227, 268, 375, 398, 496, 507, 540, 646, 653, 745, 881, 932, 983, 1025, 1089, 1129, 1160, 1244, 1252, 1272, 1280, 1297, 1391, 1405, 1441, 1462, 1481, 1613, 1622, 1661, 1691, 1700, 1807, 1935, 1956, 1983, 2006, 2028, 2037, 2088, 2105, 2113, 2200, 2251, 2312]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
731,2,20,20,1.0,3,test,5,0.2,0.9502705392332347,3,"[409, 693, 1481]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
734,0,20,20,1.0,3,val,6,0.3333333333333333,1.0114042647073518,2,"[598, 1825]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
736,2,20,20,1.0,3,val,64,0.3125,1.4377524951793732,20,"[191, 246, 579, 673, 682, 842, 855, 1208, 1237, 1407, 1663, 1666, 1732, 1761, 1843, 1846, 1870, 1893, 1906, 2065]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
737,1,20,20,1.0,4,test,12,0.0,1.236684869140504,23,"[202, 335, 402, 433, 492, 561, 933, 1012, 1025, 1145, 1366, 1517, 1554, 1575, 1603, 1686, 1710, 1741, 1823, 1833, 1936, 1949, 2099]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
738,0,20,20,1.0,1,test,37,0.32432432432432434,1.0755014271364172,1,[631],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
741,0,20,20,1.0,2,test,5,0.4,1.0549201679861442,2,"[625, 2267]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
742,2,20,20,1.0,3,val,12,0.08333333333333333,0.7214636866925115,9,"[91, 271, 387, 561, 616, 1257, 1278, 1690, 1803]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
745,1,20,20,1.0,3,test,6,0.3333333333333333,1.0114042647073516,1,[509],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
746,2,20,20,1.0,3,val,30,0.43333333333333335,1.3161024894516105,21,"[65, 201, 268, 278, 307, 711, 716, 933, 1023, 1083, 1093, 1247, 1442, 1641, 1686, 1694, 1848, 1935, 1997, 2080, 2304]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
751,0,20,20,1.0,4,val,3,0.0,0.6365141682948128,3,"[616, 1580, 2199]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
755,1,20,20,1.0,4,test,1,0.0,-0.0,14,"[87, 172, 496, 650, 775, 1176, 1187, 1443, 1604, 1729, 1918, 2199, 2307, 2314]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
766,2,20,20,1.0,4,val,69,0.30434782608695654,1.423337987091645,33,"[83, 91, 92, 110, 215, 217, 392, 398, 409, 465, 558, 764, 858, 871, 933, 991, 1063, 1176, 1188, 1220, 1230, 1239, 1405, 1414, 1448, 1487, 1526, 1538, 1691, 1788, 1939, 2012, 2115]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
780,2,20,20,1.0,4,val,19,0.15789473684210525,1.4897673640073497,41,"[122, 143, 178, 199, 306, 333, 359, 474, 549, 564, 584, 682, 756, 802, 849, 1011, 1087, 1126, 1142, 1187, 1188, 1205, 1206, 1216, 1353, 1488, 1531, 1534, 1562, 1620, 1642, 1658, 1697, 1741, 1766, 1780, 1849, 1983, 2083, 2260, 2293]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
784,0,20,20,1.0,4,val,6,0.3333333333333333,1.0114042647073518,2,"[598, 2120]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
787,3,20,20,1.0,4,val,20,0.35,1.3994886078590607,32,"[78, 148, 261, 299, 303, 342, 379, 394, 401, 527, 655, 771, 825, 834, 1019, 1037, 1166, 1303, 1338, 1497, 1686, 1715, 1739, 1803, 1838, 1918, 1953, 2090, 2098, 2189, 2196, 2248]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
788,1,20,20,1.0,4,val,52,0.23076923076923078,1.4901361466600076,9,"[621, 792, 1208, 1264, 1366, 1780, 1807, 2012, 2288]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
790,0,20,20,1.0,2,val,1,0.0,-0.0,2,"[2055, 2285]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
794,3,20,20,1.0,4,test,6,0.5,1.242453324894,15,"[413, 475, 543, 1175, 1310, 1341, 1359, 1794, 1803, 1805, 1913, 1961, 2018, 2096, 2107]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
797,2,20,20,1.0,4,val,30,0.43333333333333335,1.3161024894516105,6,"[290, 881, 1351, 2116, 2135, 2233]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
806,0,20,20,1.0,4,val,89,0.14606741573033707,0.9393534480283997,3,"[204, 1454, 2066]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
807,3,20,20,1.0,2,test,10,0.1,1.2206072645530173,3,"[307, 770, 1446]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
808,0,20,20,1.0,3,val,51,0.27450980392156865,1.481663064890612,2,"[916, 1497]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
813,0,20,20,1.0,1,val,92,0.0,0.23831918827264525,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
819,1,20,20,1.0,2,test,10,0.2,1.5571130980576455,4,"[1030, 1607, 1774, 2232]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
821,1,20,20,1.0,3,val,2,0.0,0.6931471805599453,4,"[276, 963, 1541, 1686]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
830,0,20,20,1.0,3,val,13,0.5384615384615384,1.1569876443452742,2,"[887, 2069]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
833,0,20,20,1.0,3,test,17,0.11764705882352941,1.4520440731936837,11,"[255, 262, 495, 601, 846, 1041, 1209, 1263, 1569, 1602, 2144]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
834,2,20,20,1.0,4,val,12,0.3333333333333333,1.4451858789480827,12,"[25, 35, 326, 455, 589, 988, 1124, 1462, 1657, 1849, 2001, 2189]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
835,2,20,20,1.0,3,val,38,0.18421052631578946,1.3426295236473036,15,"[123, 163, 289, 327, 452, 554, 616, 864, 1069, 1171, 1298, 1301, 1810, 1986, 2079]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
837,2,20,20,1.0,3,val,10,0.3,1.5047882836811908,9,"[212, 322, 499, 523, 714, 1265, 1427, 1541, 1607]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
841,0,20,20,1.0,3,val,105,0.17142857142857143,1.5483694375611758,7,"[32, 237, 681, 856, 980, 1323, 1500]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
842,0,20,20,1.0,1,val,67,0.16417910447761194,0.8872392845356464,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
846,1,20,20,1.0,4,val,7,0.14285714285714285,0.7963116401738131,5,"[800, 1484, 1602, 1690, 2127]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
854,3,20,20,1.0,4,val,20,0.35,1.3994886078590607,37,"[101, 201, 286, 372, 398, 413, 524, 550, 762, 777, 855, 862, 895, 896, 1019, 1074, 1094, 1108, 1247, 1329, 1343, 1382, 1416, 1435, 1598, 1632, 1647, 1739, 1810, 1882, 1893, 1904, 1975, 2052, 2210, 2248, 2284]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
855,0,20,20,1.0,2,val,39,0.0,-0.0,1,[1157],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
862,1,20,20,1.0,0,val,23,0.43478260869565216,1.169991576457032,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
865,4,20,20,1.0,3,val,3,1.0,-0.0,8,"[401, 1308, 1628, 1660, 1748, 2132, 2189, 2230]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
868,2,20,20,1.0,3,val,10,0.1,1.5047882836811908,6,"[238, 288, 858, 1541, 1663, 2267]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
877,1,20,20,1.0,4,val,33,0.09090909090909091,0.7297747214492927,6,"[259, 606, 885, 1322, 2069, 2289]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
879,2,20,20,1.0,4,test,4,0.0,0.5623351446188083,15,"[22, 285, 352, 522, 868, 1093, 1347, 1429, 1543, 1710, 1724, 2035, 2145, 2233, 2237]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
880,2,20,20,1.0,4,test,61,0.16393442622950818,1.1303553746918442,16,"[278, 356, 372, 509, 516, 519, 565, 646, 856, 929, 940, 1237, 1792, 1801, 2200, 2254]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
881,2,20,20,1.0,3,test,168,0.23214285714285715,1.296317747500429,23,"[44, 173, 501, 507, 555, 663, 1019, 1059, 1086, 1155, 1157, 1268, 1371, 1556, 1688, 1915, 2035, 2040, 2140, 2150, 2201, 2273, 2283]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
882,0,20,20,1.0,3,val,5,0.2,1.3321790402101223,4,"[143, 598, 616, 1113]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
889,3,20,20,1.0,4,test,31,0.25806451612903225,1.3832697532887357,62,"[4, 37, 38, 83, 165, 218, 242, 262, 275, 277, 307, 323, 340, 367, 368, 369, 396, 404, 409, 434, 465, 474, 479, 483, 484, 506, 539, 550, 596, 686, 693, 705, 730, 737, 782, 810, 826, 841, 879, 1064, 1145, 1222, 1236, 1250, 1294, 1303, 1311, 1332, 1350, 1405, 1477, 1494, 1495, 1516, 1539, 1648, 1702, 1856, 1879, 2018, 2219, 2226]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
893,2,20,20,1.0,3,val,3,0.3333333333333333,1.0986122886681096,8,"[268, 622, 841, 1308, 1689, 1842, 1849, 2252]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
899,1,20,20,1.0,4,val,2,0.0,0.6931471805599453,4,"[105, 243, 778, 1576]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
900,4,20,20,1.0,2,val,8,0.0,0.9002560512685369,4,"[22, 653, 2009, 2098]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
903,2,20,20,1.0,3,test,2,0.0,-0.0,12,"[8, 201, 221, 482, 753, 941, 979, 1247, 1393, 1793, 2169, 2317]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
915,3,20,20,1.0,4,test,27,0.25925925925925924,0.7193290272061972,3,"[178, 873, 1686]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
920,3,20,20,1.0,4,val,4,0.5,0.6931471805599453,68,"[56, 125, 129, 190, 231, 268, 281, 301, 328, 402, 459, 488, 497, 513, 576, 598, 706, 771, 773, 797, 834, 896, 950, 953, 1007, 1093, 1141, 1190, 1218, 1244, 1272, 1314, 1338, 1382, 1385, 1387, 1426, 1444, 1474, 1498, 1510, 1544, 1545, 1576, 1591, 1600, 1632, 1641, 1686, 1690, 1734, 1757, 1766, 1874, 1878, 1885, 1893, 1983, 2018, 2020, 2068, 2079, 2160, 2196, 2209, 2260, 2283, 2301]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
922,1,20,20,1.0,3,val,131,0.03816793893129771,1.2845349454620791,5,"[63, 722, 745, 892, 1574]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
926,0,20,20,1.0,3,val,11,0.45454545454545453,1.2406842919533958,3,"[25, 792, 1484]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
931,2,20,20,1.0,3,test,20,0.2,1.5741030017371853,4,"[33, 264, 1177, 1330]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
932,3,20,20,1.0,4,test,1,0.0,-0.0,12,"[122, 840, 1142, 1311, 1533, 1781, 1845, 1877, 1878, 1918, 2030, 2209]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
934,0,20,20,1.0,3,val,9,0.5555555555555556,0.936888307539016,3,"[238, 922, 1427]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
935,4,20,20,1.0,3,val,37,0.02702702702702703,0.4033344965794089,20,"[181, 228, 517, 778, 825, 880, 1193, 1404, 1409, 1414, 1461, 1541, 1583, 1741, 1780, 1834, 1965, 2022, 2074, 2271]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
940,3,20,20,1.0,4,val,31,0.25806451612903225,1.3832697532887357,65,"[5, 7, 46, 92, 198, 202, 239, 243, 356, 358, 370, 379, 396, 461, 468, 484, 522, 540, 613, 662, 663, 704, 730, 762, 841, 881, 899, 929, 969, 978, 1152, 1240, 1248, 1250, 1319, 1353, 1355, 1449, 1482, 1506, 1563, 1632, 1664, 1719, 1729, 1830, 1856, 1889, 1896, 1978, 1989, 1999, 2014, 2020, 2029, 2071, 2074, 2088, 2101, 2150, 2210, 2239, 2267, 2299, 2313]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
943,0,20,20,1.0,1,val,60,0.6166666666666667,0.9080806979813202,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
945,2,20,20,1.0,4,val,14,0.5714285714285714,0.9556998911125343,5,"[1005, 1067, 1918, 1973, 2234]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
949,2,20,20,1.0,3,val,139,0.28776978417266186,1.3252451726870873,11,"[76, 424, 611, 650, 784, 815, 1086, 1217, 1601, 2052, 2071]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
951,2,20,20,1.0,4,val,67,0.29850746268656714,1.4557163212234878,13,"[52, 129, 224, 1393, 1406, 1446, 1600, 1618, 1693, 1793, 1796, 1879, 2267]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
952,4,20,20,1.0,3,val,25,0.4,1.433868222209953,26,"[8, 56, 159, 239, 258, 260, 317, 340, 473, 558, 716, 771, 872, 916, 947, 1079, 1143, 1268, 1325, 1330, 1517, 1808, 1848, 1874, 1899, 2161]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
962,1,20,20,1.0,4,val,50,0.22,1.4787280511237255,8,"[589, 590, 754, 1010, 1691, 2018, 2240, 2301]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
964,0,20,20,1.0,3,val,46,0.0,0.527562154902359,3,"[402, 405, 906]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
969,1,20,20,1.0,0,test,5,0.0,0.9502705392332347,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
970,0,20,20,1.0,4,val,106,0.1792452830188679,1.5501872565210493,7,"[179, 345, 481, 1929, 2052, 2110, 2220]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
974,0,20,20,1.0,3,val,8,0.0,1.2130075659799042,3,"[810, 1443, 1555]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
976,3,20,20,1.0,4,val,4,0.5,0.6931471805599453,60,"[4, 16, 33, 42, 74, 90, 105, 119, 261, 346, 356, 427, 602, 634, 658, 680, 731, 757, 766, 796, 874, 879, 889, 891, 945, 954, 991, 1012, 1042, 1056, 1106, 1123, 1157, 1204, 1208, 1229, 1244, 1351, 1429, 1447, 1504, 1509, 1510, 1534, 1620, 1677, 1752, 1766, 1882, 1897, 1995, 2034, 2038, 2042, 2058, 2068, 2107, 2146, 2157, 2226]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
977,0,20,20,1.0,1,test,96,0.041666666666666664,0.40159442884379554,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
978,3,20,20,1.0,4,val,7,0.2857142857142857,0.5982695885852573,20,"[115, 152, 290, 333, 409, 598, 613, 662, 985, 989, 1069, 1147, 1158, 1239, 1290, 1308, 1317, 1343, 1799, 2188]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
983,1,20,20,1.0,2,test,33,0.09090909090909091,0.7297747214492927,1,[606],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
990,0,20,20,1.0,3,val,11,0.45454545454545453,1.2406842919533958,3,"[25, 122, 1592]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
992,3,20,20,1.0,4,val,35,0.2,1.361355662112668,33,"[70, 120, 152, 214, 239, 344, 433, 550, 565, 634, 771, 782, 855, 868, 969, 1314, 1359, 1509, 1545, 1559, 1634, 1682, 1803, 1848, 1998, 2014, 2028, 2046, 2110, 2191, 2204, 2231, 2291]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
994,0,20,20,1.0,2,test,4,0.25,1.0397207708399179,1,[2233],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1004,2,20,20,1.0,4,val,77,0.2597402597402597,1.4575430684148463,68,"[56, 60, 74, 96, 119, 199, 209, 259, 323, 384, 387, 398, 402, 432, 496, 513, 573, 703, 759, 762, 796, 799, 814, 830, 941, 980, 989, 1005, 1081, 1097, 1103, 1115, 1137, 1290, 1311, 1325, 1329, 1332, 1349, 1353, 1423, 1444, 1490, 1519, 1598, 1634, 1666, 1676, 1685, 1698, 1729, 1734, 1752, 1766, 1779, 1797, 1823, 1837, 1874, 1889, 1976, 1978, 1980, 2024, 2040, 2192, 2220, 2264]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1009,2,20,20,1.0,4,test,10,0.2,1.2798542258336676,15,"[160, 200, 517, 693, 853, 860, 1354, 1443, 1499, 1775, 1803, 1809, 1848, 1946, 2034]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1013,0,20,20,1.0,4,test,105,0.17142857142857143,1.5483694375611758,3,"[674, 1203, 2038]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1014,1,20,20,1.0,4,test,22,0.0,1.0835824564760312,23,"[74, 99, 198, 273, 404, 465, 481, 501, 541, 613, 776, 810, 1124, 1187, 1415, 1632, 1649, 1676, 1784, 1825, 1848, 1921, 2322]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1016,3,20,20,1.0,4,test,2,0.5,0.6931471805599453,12,"[56, 98, 178, 399, 401, 586, 616, 1108, 1596, 1698, 2264, 2290]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1017,3,20,20,1.0,4,val,31,0.2903225806451613,1.3597295994302079,18,"[56, 63, 123, 207, 579, 590, 858, 895, 896, 953, 1358, 1384, 1603, 1635, 2138, 2208, 2225, 2275]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1029,3,20,20,1.0,4,test,20,0.35,1.3994886078590607,34,"[4, 85, 142, 273, 318, 332, 363, 372, 452, 455, 550, 595, 646, 737, 917, 953, 959, 1037, 1171, 1319, 1497, 1618, 1689, 1781, 1785, 1877, 1885, 2058, 2077, 2108, 2115, 2187, 2267, 2272]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1030,2,20,20,1.0,4,val,23,0.43478260869565216,1.4001005288598083,9,"[177, 406, 800, 1160, 1490, 1552, 1803, 1849, 1860]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1031,4,20,20,1.0,3,val,4,0.75,0.5623351446188083,17,"[22, 134, 178, 313, 344, 730, 828, 1136, 1142, 1341, 1582, 1616, 1811, 1820, 1861, 2248, 2279]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1040,3,20,20,1.0,4,test,7,0.2857142857142857,0.9556998911125343,10,"[199, 231, 414, 523, 675, 927, 967, 1037, 1393, 1595]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1043,1,20,20,1.0,2,val,23,0.13043478260869565,0.8378090821865456,3,"[792, 1607, 2285]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
1050,0,20,20,1.0,2,val,13,0.5384615384615384,1.1569876443452742,2,"[45, 887]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
